#Scan#,Adduct,CAS_Number,Charge,Compound_Name,Compound_Source,Data_Collector,ExactMass,FileScanUniqueID,INCHI,INCHI_AUX,Instrument,IonMode,Ion_Source,LibMZ,LibraryName,LibraryQualityString,Library_Class,MQScore,MZErrorPPM,MassDiff,MoleculeExplorerDatasets,MoleculeExplorerFiles,NumberHits,Organism,PI,Precursor_MZ,Pubmed_ID,RT_Query,SharedPeaks,Smiles,SpecCharge,SpecMZ,SpectrumFile,SpectrumID,TIC_Query,UpdateWorkflowName,tags
784748,M+H-H2O,64480666,1,Spectral Match to Glycoursodeoxycholic acid from NIST14,Isolated,Data deposited by rsilva,0,spectra/specs_ms.pklbin784748,N/A,N/A,IT-FT/ion trap with FTMS,Positive,ESI,432.31,lib-00031.mgf,Bronze,3,0.735101,2132.72,0.921997,25,734,1,GNPS-NIST14-MATCHES,Data from Luan,432.31,N/A,470.554,5,N/A,0,431.388,spectra/specs_ms.pklbin,CCMSLIB00003138908,6799.23,UPDATE-SINGLE-ANNOTATED-BRONZE, 
784971,M+H, ,1,Diphenhydramine-N-glucuronide,Lysate,Alan Jarmusch,0,spectra/specs_ms.pklbin784971,"InChI=1S/C23H29NO7/c1-24(2,22-19(27)17(25)18(26)21(31-22)23(28)29)13-14-30-20(15-9-5-3-6-10-15)16-11-7-4-8-12-16/h3-12,17-22,25-27H,13-14H2,1-2H3/p+1/t17-,18-,19+,21-,22?/m0/s1", ,qTof,Positive,LC-ESI,432.201,lib-00013.mgf,Bronze,3,0.936328,0,0,8,75,1,GNPS-LIBRARY,Pieter Dorrestein,432.201, ,191.315,9,C[N+](C)(CCOC(C1=CC=CC=C1)C1=CC=CC=C1)C1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O,0,432.201,spectra/specs_ms.pklbin,CCMSLIB00004680092,4741.69,UPDATE-SINGLE-ANNOTATED-BRONZE, 
784977,M+ACN+H,n/a,1,"NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate",isolated,lfnothias,390.204,spectra/specs_ms.pklbin784977,"InChI=1S/C22H30O6/c1-10-6-15-14(17(10)25)7-13(9-23)8-16-18-20(4,5)22(18,28-12(3)24)19(26)11(2)21(15,16)27/h6,8,11,14-16,18-19,23,26-27H,7,9H2,1-5H3",N/A,Maxis II HD Q-TOF Bruker,positive,LC-ESI,432.238,lib-00002.mgf,Gold,1,0.769566,0,0,259,31040,1,GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE,Jadhav/Dorrestein,432.238,n/a,303.823,8,CC1C(O)C2(OC(C)=O)C(C3\C=C(CO)/CC4C(\C=C(C)/C4=O)C13O)C2(C)C,0,432.238,spectra/specs_ms.pklbin,CCMSLIB00000853386,92173,UPDATE-SINGLE-ANNOTATED-GOLD, 
785344,M+H-H2O,64480666,1,Spectral Match to Glycoursodeoxycholic acid from NIST14,Isolated,Data deposited by amelnik,0,spectra/specs_ms.pklbin785344,N/A,N/A,HCD,Positive,ESI,432.311,lib-00031.mgf,Bronze,3,0.88526,0,0,25,734,1,GNPS-NIST14-MATCHES,Data from Rob Knight ,432.311,N/A,260.391,14,N/A,0,432.311,spectra/specs_ms.pklbin,CCMSLIB00003137703,28245.4,UPDATE-SINGLE-ANNOTATED-BRONZE, 
786135,M+H, ,1,quercetin-3-O-pentoside,Lysate,faustocn,0,spectra/specs_ms.pklbin786135,"InChI=1S/C20H18O11/c21-8-4-11(24)14-13(5-8)30-18(7-1-2-9(22)10(23)3-7)19(16(14)27)31-20-17(28)15(26)12(25)6-29-20/h1-5,12,15,17,20-26,28H,6H2", ,qTof,Positive,LC-ESI,435.091,lib-00013.mgf,Bronze,3,0.771784,2091.52,0.910004,9,258,1,GNPS-LIBRARY,NPLopes,435.091, ,137.589,6,OC1=C(O)C=C(C2=C(OC3C(O)C(O)C(O)CO3)C(C4=C(O)C=C(O)C=C4O2)=O)C=C1,0,434.181,spectra/specs_ms.pklbin,CCMSLIB00004678817,10082,UPDATE-SINGLE-ANNOTATED-BRONZE, 
792441,M+H, ,1,TOP 8 Psoriasis feature - Unknown FeatureID=4262,Lysate,lfnothias,0,spectra/specs_ms.pklbin792441, , ,qTof,Positive,LC-ESI,438.297,lib-00013.mgf,Bronze,3,0.899531,2.29771,0.00100708,173,14221,1,GNPS-LIBRARY,Dorrestein,438.297, ,351.021,13, ,0,438.298,spectra/specs_ms.pklbin,CCMSLIB00004684235,206799,UPDATE-SINGLE-ANNOTATED-BRONZE, 
793141,M+H-H2O,508021,1,Spectral Match to Oleanolic acid from NIST14,Isolated,Data deposited by lfnothias,0,spectra/specs_ms.pklbin793141,N/A,N/A,Q-TOF,Positive,ESI,439.356,lib-00031.mgf,Bronze,3,0.73489,2.22271,0.000976562,91,4640,1,GNPS-NIST14-MATCHES,Data from Pieter Dorrestein,439.356,N/A,421.345,9,N/A,0,439.355,spectra/specs_ms.pklbin,CCMSLIB00003140213,25197.2,UPDATE-SINGLE-ANNOTATED-BRONZE, 
793142,M+H-H2O,508021,1,Spectral Match to Oleanolic acid from NIST14,Isolated,Data deposited by aaksenov,0,spectra/specs_ms.pklbin793142,N/A,N/A,Q-TOF,Positive,ESI,439.357,lib-00031.mgf,Bronze,3,0.897068,63.7639,0.0280151,91,4640,1,GNPS-NIST14-MATCHES,Data from Karin,439.357,N/A,313.698,12,N/A,0,439.385,spectra/specs_ms.pklbin,CCMSLIB00003136060,152539,UPDATE-SINGLE-ANNOTATED-BRONZE, 
79371,M+H-H2O,15935543,1,Spectral Match to Carboxyibuprofen from NIST14,Isolated,Data deposited by aaksenov,0,spectra/specs_ms.pklbin79371,N/A,N/A,HCD,Positive,ESI,219.101,lib-00031.mgf,Bronze,3,0.909852,0,0,6,76,1,GNPS-NIST14-MATCHES,Data from P. Dorrestein R. Knight,219.101,N/A,207.709,7,N/A,0,219.101,spectra/specs_ms.pklbin,CCMSLIB00003135495,26950,UPDATE-SINGLE-ANNOTATED-BRONZE, 
79380,M+H-H2O,15935543,1,Spectral Match to Carboxyibuprofen from NIST14,Isolated,Data deposited by aaksenov,0,spectra/specs_ms.pklbin79380,N/A,N/A,HCD,Positive,ESI,219.101,lib-00031.mgf,Bronze,3,0.916031,4.59642,0.00100708,6,76,1,GNPS-NIST14-MATCHES,Data from P. Dorrestein R. Knight,219.101,N/A,208.127,7,N/A,0,219.102,spectra/specs_ms.pklbin,CCMSLIB00003135495,8948.58,UPDATE-SINGLE-ANNOTATED-BRONZE, 
796,[M+H]+,71-00-1,1,Massbank:KO003055 His|L-Histidine|(S)-alpha-Amino-1H-imidazole-4-propionic acid,Isolated,Massbank,0,spectra/specs_ms.pklbin796,"1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1",N/A,LC-ESI-QQ,Positive,ESI,156,lib-00004.mgf,Bronze,3,0.890119,5730.75,0.893997,0,0,1,MASSBANK,Putative Massbank Match,156,N/A,251.212,5,OC(=O)C(N)Cc(c1)ncn1,0,155.106,spectra/specs_ms.pklbin,CCMSLIB00000218624,4830.18,UPDATE-SINGLE-ANNOTATED-BRONZE, 
79640,M+H,526318,1,Spectral Match to Abrine from NIST14,Isolated,Data deposited by aaksenov,0,spectra/specs_ms.pklbin79640,N/A,N/A,HCD,Positive,ESI,219.113,lib-00031.mgf,Bronze,3,0.950074,0,0,45,1552,1,GNPS-NIST14-MATCHES,Data from Rob Knight,219.113,N/A,55.909,9,N/A,0,219.113,spectra/specs_ms.pklbin,CCMSLIB00003135813,7937.41,UPDATE-SINGLE-ANNOTATED-BRONZE, 
79804,[M+H]+,79-83-4,1,Massbank:KO009182 Pantothenate|(R)-Pantothenate|Pantothenic acid|D-(+)-Pantothenic acid,Isolated,Massbank,0,spectra/specs_ms.pklbin79804,"1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1",N/A,LC-ESI-IT,Positive,ESI,220,lib-00004.mgf,Bronze,3,0.891961,536.346,0.117996,7,211,1,MASSBANK,Putative Massbank Match,220,N/A,32.446,6,OCC(C)(C)[C@@H](O)C(=O)NCCC(O)=O,0,220.118,spectra/specs_ms.pklbin,CCMSLIB00000221329,36748.9,UPDATE-SINGLE-ANNOTATED-BRONZE, 
79823,M+H,137-08-6,0,D-PANTOTHENIC ACID,Commercial standard,Prasad,219.111,spectra/specs_ms.pklbin79823,N/A,N/A,Q-Exactive Plus,Positive,LC-ESI,220.12,lib-00015.mgf,Gold,1,0.81921,9.08096,0.0019989,18,521,1,GNPS-EMBL-MCF,Alexandrov Theodore,220.12,6613,37.767,6,C(CCNC([C@H](O)C(C)(C)CO)=O)(=O)O,0,220.118,spectra/specs_ms.pklbin,CCMSLIB00000578020,5688.78,UPDATE-SINGLE-ANNOTATED-GOLD, 
802847,M+H,n/a,1,"NCGC00385412-01_C21H32O10_2,4-Pentadienoic acid, 5-[(1R,3S,5R,8S)-3-(beta-D-glucopyranosyloxy)-8-hydroxy-1,5-dimethyl-6-oxabicyclo[3.2.1]oct-8-yl]-3-methyl-, (2Z,4E)-",isolated,lfnothias,444.2,spectra/specs_ms.pklbin802847,"InChI=1S/C21H32O10/c1-11(6-14(23)24)4-5-21(28)19(2)7-12(8-20(21,3)29-10-19)30-18-17(27)16(26)15(25)13(9-22)31-18/h4-6,12-13,15-18,22,25-28H,7-10H2,1-3H3,(H,23,24)/b5-4+,11-6-/t12-,13-,15-,16+,17-,18-,19-,20-,21+/m1/s1",N/A,Maxis II HD Q-TOF Bruker,positive,LC-ESI,445.207,lib-00002.mgf,Gold,1,0.875438,0,0,62,7655,1,GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE,Jadhav/Dorrestein,445.207,n/a,142.801,11,CC(/C=C/[C@]1(O)[C@@]2(C)CO[C@]1(C)C[C@@H](C2)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C/C(O)=O,0,445.207,spectra/specs_ms.pklbin,CCMSLIB00000855127,47585.3,UPDATE-SINGLE-ANNOTATED-GOLD, 
802853,M+H,n/a,1,"NCGC00385412-01_C21H32O10_2,4-Pentadienoic acid, 5-[(1R,3S,5R,8S)-3-(beta-D-glucopyranosyloxy)-8-hydroxy-1,5-dimethyl-6-oxabicyclo[3.2.1]oct-8-yl]-3-methyl-, (2Z,4E)-",isolated,lfnothias,444.2,spectra/specs_ms.pklbin802853,"InChI=1S/C21H32O10/c1-11(6-14(23)24)4-5-21(28)19(2)7-12(8-20(21,3)29-10-19)30-18-17(27)16(26)15(25)13(9-22)31-18/h4-6,12-13,15-18,22,25-28H,7-10H2,1-3H3,(H,23,24)/b5-4+,11-6-/t12-,13-,15-,16+,17-,18-,19-,20-,21+/m1/s1",N/A,Maxis II HD Q-TOF Bruker,positive,LC-ESI,445.207,lib-00002.mgf,Gold,1,0.901753,0,0,62,7655,1,GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE,Jadhav/Dorrestein,445.207,n/a,141.906,10,CC(/C=C/[C@]1(O)[C@@]2(C)CO[C@]1(C)C[C@@H](C2)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C/C(O)=O,0,445.207,spectra/specs_ms.pklbin,CCMSLIB00000855127,33957.6,UPDATE-SINGLE-ANNOTATED-GOLD, 
8061,[M+H]+,N/A,1,Massbank:PB006064 Phenylalanine|(2S)-2-amino-3-phenylpropanoic acid,Isolated,Massbank,0,spectra/specs_ms.pklbin8061,"1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",N/A,LC-ESI-QTOF,Positive,ESI,166.087,lib-00004.mgf,Bronze,3,0.96854,12.0353,0.0019989,0,0,1,MASSBANK,Putative Massbank Match,166.087,N/A,36.316,5,C1=CC=C(C=C1)CC(C(=O)O)N,0,166.089,spectra/specs_ms.pklbin,CCMSLIB00000222453,149208,UPDATE-SINGLE-ANNOTATED-BRONZE, 
806237,M+H,N/A,1,Elvitegravir,Isolated,Ed Esquenazi ,0,spectra/specs_ms.pklbin806237,N/A,N/A,qTof,Positive,LC-ESI,448.133,lib-00008.mgf,Bronze,3,0.735179,4030.05,1.806,0,0,1,GNPS-SELLECKCHEM-FDA-PART1,Sirenas,448.133,N/A,216.09,5,N/A,0,446.327,spectra/specs_ms.pklbin,CCMSLIB00000005832,82440.1,UPDATE-SINGLE-ANNOTATED-BRONZE, 
806256,M+H,N/A,1,Elvitegravir,Isolated,Ed Esquenazi ,0,spectra/specs_ms.pklbin806256,N/A,N/A,qTof,Positive,LC-ESI,448.133,lib-00008.mgf,Bronze,3,0.730074,4030.05,1.806,0,0,1,GNPS-SELLECKCHEM-FDA-PART1,Sirenas,448.133,N/A,216.523,5,N/A,0,446.327,spectra/specs_ms.pklbin,CCMSLIB00000005833,38216.1,UPDATE-SINGLE-ANNOTATED-BRONZE, 
806314,[M-H]-,N/A,1,PAEDEROSIDE,isolated,MoNA:VF-NPL-QEHF004717,0,spectra/specs_ms.pklbin806314,"InChI=1S/C18H22O11S/c1-30-18(24)26-4-6-2-8-11-7(15(23)27-8)5-25-16(10(6)11)29-17-14(22)13(21)12(20)9(3-19)28-17/h2,5,8-14,16-17,19-22H,3-4H2,1H3/t8-,9+,10+,11-,12+,13-,14+,16-,17-/m0/s1",N/A,ESI-QFT,negative,N/A,445.081,lib-00028.mgf,Bronze,3,0.73719,3916.17,1.74301,0,0,1,MONA,MoNA,445.081,N/A,265.183,6,N/A,0,446.824,spectra/specs_ms.pklbin,CCMSLIB00004695780,3721.91,UPDATE-SINGLE-ANNOTATED-BRONZE, 
808202,[M+H]+,360-65-6,1,Massbank:MT000040 Glycodeoxycholic acid|glycodeoxycholate,Isolated,Massbank,0,spectra/specs_ms.pklbin808202,"1S/C26H43NO5/c1-15(4-9-23(30)27-14-24(31)32)19-7-8-20-18-6-5-16-12-17(28)10-11-25(16,2)21(18)13-22(29)26(19,20)3/h15-22,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15-,16-,17-,18+,19-,20+,21+,22+,25+,26-/m1/s1",N/A,LC-ESI-IT,Positive,ESI,450.1,lib-00004.mgf,Bronze,3,0.755157,3983.56,1.793,0,0,1,MASSBANK,Putative Massbank Match,450.1,N/A,280.708,7,C(C2([H])3)CC([H])(C1)C(C)(C(CC([H])(O)C(C(C([H])(C)CCC(=O)NCC(O)=O)([H])4)(C)C(CC4)3[H])([H])2)CCC1([H])O,0,448.307,spectra/specs_ms.pklbin,CCMSLIB00000221447,4378.98,UPDATE-SINGLE-ANNOTATED-BRONZE, 
808213,M-H2O+H,475-31-0,1,glycocholic acid,commercial,A. Jarmusch,465.309,spectra/specs_ms.pklbin808213,"1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14?,15-,16+,17+,18-,19-,20+,21-,24-,25?,26?/m0/s1",N/A,Orbitrap,Positive,ESI,448.306,lib-00001.mgf,Gold,1,0.766845,0,0,0,0,1,BILELIB19,Dorrestein,448.306,N/A,246.435,11,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,0,448.306,spectra/specs_ms.pklbin,CCMSLIB00005435514,4335.94,UPDATE-SINGLE-ANNOTATED-GOLD, 
811164,M+H,640-79-9,1,GLYCOCHENODEOXYCHOLIC ACID,Commercial,Amina Bouslimani,0,spectra/specs_ms.pklbin811164,"InChI=1S/C26H43NO5/c1-15(4-7-22(30)27-14-23(31)32)18-5-6-19-24-20(9-11-26(18,19)3)25(2)10-8-17(28)12-16(25)13-21(24)29/h15-21,24,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15-,16+,17-,18-,19+,20+,21-,24+,25+,26-/m1/s1", ,qTof,Positive,LC-ESI,450.322,lib-00013.mgf,Bronze,3,0.906672,2.16859,0.000976562,34,2790,1,GNPS-LIBRARY,Pieter Dorrestein,450.322, ,282.013,15, ,0,450.321,spectra/specs_ms.pklbin,CCMSLIB00001059061,145611,UPDATE-SINGLE-ANNOTATED-BRONZE, 
811174,M+H,360656,1,Spectral Match to Glycodeoxycholic acid from NIST14,Isolated,Data deposited by rsilva,0,spectra/specs_ms.pklbin811174,N/A,N/A,QqQ,Positive,ESI,450.321,lib-00031.mgf,Bronze,3,0.748733,0,0,52,1937,1,GNPS-NIST14-MATCHES,Data from Rob Knight,450.321,N/A,281.211,10,N/A,0,450.321,spectra/specs_ms.pklbin,CCMSLIB00003136511,3395.31,UPDATE-SINGLE-ANNOTATED-BRONZE, 
811187,M+H,640-79-9,1,GLYCOCHENODEOXYCHOLIC ACID,Commercial,Amina Bouslimani,0,spectra/specs_ms.pklbin811187,"InChI=1S/C26H43NO5/c1-15(4-7-22(30)27-14-23(31)32)18-5-6-19-24-20(9-11-26(18,19)3)25(2)10-8-17(28)12-16(25)13-21(24)29/h15-21,24,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15-,16+,17-,18-,19+,20+,21-,24+,25+,26-/m1/s1", ,qTof,Positive,LC-ESI,450.322,lib-00013.mgf,Bronze,3,0.823035,0,0,34,2790,1,GNPS-LIBRARY,Pieter Dorrestein,450.322, ,277.193,14, ,0,450.322,spectra/specs_ms.pklbin,CCMSLIB00001059061,5359.41,UPDATE-SINGLE-ANNOTATED-BRONZE, 
811196,M+H,360-65-6,1,HMDB:HMDB00631-861 Deoxycholic acid glycine conjugate,Isolated,HMDB,449.314,spectra/specs_ms.pklbin811196,"InChI=1S/C26H43NO5/c1-15(4-9-23(30)27-14-24(31)32)19-7-8-20-18-6-5-16-12-17(28)10-11-25(16,2)21(18)13-22(29)26(19,20)3/h15-22,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15-,16-,17-,18?,19-,20?,21?,22+,25+,26-/m1/s1",N/A,Quattro_QQQ:10eV,Positive,Positive,450.322,lib-00006.mgf,Bronze,3,0.827276,0,0,0,0,1,HMDB,HMDB,450.322,N/A,276.886,5,[H][C@]12CCC3C4CC[C@H]([C@H](C)CCC(=O)NCC(O)=O)[C@@]4(C)[C@@H](O)CC3[C@@]1(C)CC[C@@H](O)C2,0,450.322,spectra/specs_ms.pklbin,CCMSLIB00000425995,4450.25,UPDATE-SINGLE-ANNOTATED-BRONZE, 
813968,M+H,N/A,1,PE(16:1/0:0); [M+H]+ C21H43N1O7P1,Commercial,Thomas Metz,0,spectra/specs_ms.pklbin813968,N/A,N/A,HCD; Velos,Positive,LC-ESI,451.27,lib-00022.mgf,Gold,1,0.718332,2231.52,1.00702,135,4962,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,451.27,N/A,320.163,9,N/A,0,452.277,spectra/specs_ms.pklbin,CCMSLIB00003119896,9046.46,UPDATE-SINGLE-ANNOTATED-GOLD, 
814050,[M+K]+,N/A,1,"5-[(Z)-14-(3,5-dihydroxyphenyl)tetradec-8-enyl]benzene-1,3-diol",isolated,MoNA:VF-NPL-QEHF006625,0,spectra/specs_ms.pklbin814050,"InChI=1S/C26H36O4/c27-23-15-21(16-24(28)19-23)13-11-9-7-5-3-1-2-4-6-8-10-12-14-22-17-25(29)20-26(30)18-22/h1,3,15-20,27-30H,2,4-14H2/b3-1-",N/A,ESI-QFT,positive,N/A,451.225,lib-00028.mgf,Bronze,3,0.733631,2816.77,1.271,1,4,1,MONA,MoNA,451.225,N/A,351.757,14,N/A,0,452.496,spectra/specs_ms.pklbin,CCMSLIB00004697688,70541.3,UPDATE-SINGLE-ANNOTATED-BRONZE, 
817245,M+H,N/A,1,PE(16:0/0:0); [M+H]+ C21H45N1O7P1,Commercial,Thomas Metz,0,spectra/specs_ms.pklbin817245,N/A,N/A,CID; Velos,Positive,LC-ESI,453.286,lib-00022.mgf,Gold,1,0.848923,2272.29,1.03,251,19443,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,453.286,N/A,341.879,10,N/A,0,454.316,spectra/specs_ms.pklbin,CCMSLIB00003098087,252924,UPDATE-SINGLE-ANNOTATED-GOLD, 
817246,M+H,N/A,1,PE(16:0/0:0); [M+H]+ C21H45N1O7P1,Commercial,Thomas Metz,0,spectra/specs_ms.pklbin817246,N/A,N/A,CID; Velos,Positive,LC-ESI,453.286,lib-00022.mgf,Gold,1,0.87358,2221.53,1.00699,251,19443,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,453.286,N/A,342.045,11,N/A,0,454.293,spectra/specs_ms.pklbin,CCMSLIB00003098087,124245,UPDATE-SINGLE-ANNOTATED-GOLD, 
817260,M+H,N/A,1,PE(16:0/0:0); [M+H]+ C21H45N1O7P1,Commercial,Thomas Metz,0,spectra/specs_ms.pklbin817260,N/A,N/A,CID; Velos,Positive,LC-ESI,453.286,lib-00022.mgf,Gold,1,0.864185,2221.53,1.00699,251,19443,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,453.286,N/A,340.487,10,N/A,0,454.293,spectra/specs_ms.pklbin,CCMSLIB00003098087,35516.9,UPDATE-SINGLE-ANNOTATED-GOLD, 
817261,M+H,N/A,1,PE(16:0/0:0); [M+H]+ C21H45N1O7P1,Commercial,Thomas Metz,0,spectra/specs_ms.pklbin817261,N/A,N/A,CID; Velos,Positive,LC-ESI,453.286,lib-00022.mgf,Gold,1,0.845218,2353.89,1.06699,251,19443,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,453.286,N/A,341.891,11,N/A,0,454.353,spectra/specs_ms.pklbin,CCMSLIB00003098087,33118.4,UPDATE-SINGLE-ANNOTATED-GOLD, 
817268,M+H,N/A,1,PE(16:0/0:0); [M+H]+ C21H45N1O7P1,Commercial,Thomas Metz,0,spectra/specs_ms.pklbin817268,N/A,N/A,CID; Velos,Positive,LC-ESI,453.286,lib-00022.mgf,Gold,1,0.838775,2270.07,1.02899,251,19443,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,453.286,N/A,341.1,10,N/A,0,454.315,spectra/specs_ms.pklbin,CCMSLIB00003098087,65256,UPDATE-SINGLE-ANNOTATED-GOLD, 
817275,M+H,N/A,1,PE(16:0/0:0); [M+H]+ C21H45N1O7P1,Commercial,Thomas Metz,0,spectra/specs_ms.pklbin817275,N/A,N/A,CID; Velos,Positive,LC-ESI,453.286,lib-00022.mgf,Gold,1,0.840056,2221.53,1.00699,251,19443,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,453.286,N/A,342.809,8,N/A,0,454.293,spectra/specs_ms.pklbin,CCMSLIB00003098087,5516.6,UPDATE-SINGLE-ANNOTATED-GOLD, 
817291,M+H,N/A,1,PE(16:0/0:0); [M+H]+ C21H45N1O7P1,Commercial,Thomas Metz,0,spectra/specs_ms.pklbin817291,N/A,N/A,CID; Velos,Positive,LC-ESI,453.286,lib-00022.mgf,Gold,1,0.855124,2221.53,1.00699,251,19443,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,453.286,N/A,342.493,9,N/A,0,454.293,spectra/specs_ms.pklbin,CCMSLIB00003098087,4601.4,UPDATE-SINGLE-ANNOTATED-GOLD, 
817297,M+H,N/A,1,PE(16:0/0:0); [M+H]+ C21H45N1O7P1,Commercial,Thomas Metz,0,spectra/specs_ms.pklbin817297,N/A,N/A,CID; Velos,Positive,LC-ESI,453.286,lib-00022.mgf,Gold,1,0.852413,2221.53,1.00699,251,19443,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,453.286,N/A,340.335,8,N/A,0,454.293,spectra/specs_ms.pklbin,CCMSLIB00003098087,15299,UPDATE-SINGLE-ANNOTATED-GOLD, 
817318,M+H,N/A,1,PE(16:0/0:0); [M+H]+ C21H45N1O7P1,Commercial,Thomas Metz,0,spectra/specs_ms.pklbin817318,N/A,N/A,CID; Velos,Positive,LC-ESI,453.286,lib-00022.mgf,Gold,1,0.849387,2221.53,1.00699,251,19443,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,453.286,N/A,342.56,9,N/A,0,454.293,spectra/specs_ms.pklbin,CCMSLIB00003131404,8407.88,UPDATE-SINGLE-ANNOTATED-GOLD, 
817319,M+H,N/A,1,PE(16:0/0:0); [M+H]+ C21H45N1O7P1,Commercial,Thomas Metz,0,spectra/specs_ms.pklbin817319,N/A,N/A,CID; Velos,Positive,LC-ESI,453.286,lib-00022.mgf,Gold,1,0.864592,2221.53,1.00699,251,19443,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,453.286,N/A,340.5,9,N/A,0,454.293,spectra/specs_ms.pklbin,CCMSLIB00003098087,9458.72,UPDATE-SINGLE-ANNOTATED-GOLD, 
817325,M+H,N/A,1,PE(16:0/0:0); [M+H]+ C21H45N1O7P1,Commercial,Thomas Metz,0,spectra/specs_ms.pklbin817325,N/A,N/A,CID; Velos,Positive,LC-ESI,453.286,lib-00022.mgf,Gold,1,0.856672,2221.53,1.00699,251,19443,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,453.286,N/A,341.137,11,N/A,0,454.293,spectra/specs_ms.pklbin,CCMSLIB00003098087,4667.76,UPDATE-SINGLE-ANNOTATED-GOLD, 
817333,M+H,N/A,1,PE(16:0/0:0); [M+H]+ C21H45N1O7P1,Commercial,Thomas Metz,0,spectra/specs_ms.pklbin817333,N/A,N/A,CID; Velos,Positive,LC-ESI,453.286,lib-00022.mgf,Gold,1,0.838732,2221.53,1.00699,251,19443,1,PNNL-LIPIDS-POSITIVE,Thomas Metz,453.286,N/A,341.025,10,N/A,0,454.293,spectra/specs_ms.pklbin,CCMSLIB00003098087,4479.22,UPDATE-SINGLE-ANNOTATED-GOLD, 
825220,M+H,5579668,1,Spectral Match to Decaethylene glycol from NIST14,Isolated,Data deposited by aaksenov,0,spectra/specs_ms.pklbin825220,N/A,N/A,QqQ,Positive,ESI,459.28,lib-00031.mgf,Bronze,3,0.988463,4.38547,0.00201416,133,13921,1,GNPS-NIST14-MATCHES,Data from Rob Knight,459.28,N/A,152.478,19,N/A,0,459.282,spectra/specs_ms.pklbin,CCMSLIB00003137173,248511,UPDATE-SINGLE-ANNOTATED-BRONZE, 
825222,M+H,5579668,1,Spectral Match to Decaethylene glycol from NIST14,Isolated,Data deposited by aaksenov,0,spectra/specs_ms.pklbin825222,N/A,N/A,QqQ,Positive,ESI,459.28,lib-00031.mgf,Bronze,3,0.927055,0,0,133,13921,1,GNPS-NIST14-MATCHES,Data from Rob Knight,459.28,N/A,151.579,14,N/A,0,459.28,spectra/specs_ms.pklbin,CCMSLIB00003137173,6365.59,UPDATE-SINGLE-ANNOTATED-BRONZE, 
825225,M+H,5579668,1,Spectral Match to Decaethylene glycol from NIST14,Isolated,Data deposited by aaksenov,0,spectra/specs_ms.pklbin825225,N/A,N/A,QqQ,Positive,ESI,459.28,lib-00031.mgf,Bronze,3,0.911044,2.19274,0.00100708,133,13921,1,GNPS-NIST14-MATCHES,Data from Rob Knight,459.28,N/A,153.37,13,N/A,0,459.279,spectra/specs_ms.pklbin,CCMSLIB00003137173,5542.42,UPDATE-SINGLE-ANNOTATED-BRONZE, 
